item,itemLabel,patrons,lat,long
http://www.wikidata.org/entity/Q2421203,Shijiazhuang Zhengding International Airport,9582921,38.280833333333,114.69666666667
http://www.wikidata.org/entity/Q828386,Linate Airport,9548363,45.449444444444,9.2783333333333
http://www.wikidata.org/entity/Q3243622,Ningbo Lishe International Airport,9390527,29.826666666667,121.46194444444
http://www.wikidata.org/entity/Q955433,Mohammed V International Airport,9364861,33.364167,-7.581667
http://www.wikidata.org/entity/Q372615,Toulouse–Blagnac Airport,9286661,43.635,1.367778
http://www.wikidata.org/entity/Q716323,Wenzhou Longwan International Airport,9285621,27.911944444444,120.85194444444
http://www.wikidata.org/entity/Q381653,Viracopos International Airport,9246694,-23.00694,-47.13444
http://www.wikidata.org/entity/Q1431445,Hefei Xinqiao International Airport,9147128,31.99111111,116.98916667
http://www.wikidata.org/entity/Q540273,Catania-Fontanarossa Airport,9120913,37.466666666667,15.063888888889
http://www.wikidata.org/entity/Q651190,Marseille Provence Airport,9002086,43.436666666667,5.215
http://www.wikidata.org/entity/Q139921,Keflavík Airport,8755351,63.985,-22.605555555556
http://www.wikidata.org/entity/Q667001,Faro Airport,8728876,37.014444444444,-7.9658333333333
http://www.wikidata.org/entity/Q849383,Naples International Airport,8577507,40.884444444444,14.290833333333
http://www.wikidata.org/entity/Q8725,Bristol Airport,8239250,51.382778,-2.719167
http://www.wikidata.org/entity/Q389241,Bologna Guglielmo Marconi Airport,8220648,44.535444444444,11.288666666667
http://www.wikidata.org/entity/Q14302,Adelaide Airport,8111934,-34.945,138.53055555556
http://www.wikidata.org/entity/Q3270994,Yinchuan Hedong International Airport,7936445,38.321666666667,106.3925
http://www.wikidata.org/entity/Q1432702,Salgado Filho International Airport,7931116,-29.993888888889,-51.171111111111
http://www.wikidata.org/entity/Q721494,Queen Alia International Airport,7914704,31.7225,35.993333333333
http://www.wikidata.org/entity/Q1431549,Ibiza Airport,7903928,38.872858,1.373117
http://www.wikidata.org/entity/Q156971,EuroAirport Basel-Mulhouse-Freiburg,7884366,47.59,7.5291666666667
http://www.wikidata.org/entity/Q1197688,Guilin Liangjiang International Airport,7862015,25.218055555556,110.03916666667
http://www.wikidata.org/entity/Q623452,Houari Boumediene Airport,7823634,36.694444444444,3.2169444444444
http://www.wikidata.org/entity/Q654636,Larnaca International Airport,7728687,34.878888888889,33.630277777778
http://www.wikidata.org/entity/Q387704,Recife/Guararapes–Gilberto Freyre International Airport,7721419,-8.12639,-34.92278
http://www.wikidata.org/entity/Q926029,Deputado Luís Eduardo Magalhães International Airport,7642058,-12.90861,-38.3225
http://www.wikidata.org/entity/Q1142384,Heraklion International Airport,7480408,35.339722,25.180278
http://www.wikidata.org/entity/Q269588,Edmonton International Airport,7449265,53.31,-113.57944444444
http://www.wikidata.org/entity/Q1430865,César Manrique Lanzarote Airport,7388964,28.945556,-13.605278
http://www.wikidata.org/entity/Q206349,Jomo Kenyatta International Airport,7270842,-1.319167,36.9275
http://www.wikidata.org/entity/Q1352042,Punta Cana International Airport,7264912,18.566666666667,-68.351944444444
http://www.wikidata.org/entity/Q1433064,Tijuana International Airport,7103200,32.540833333333,-116.97
http://www.wikidata.org/entity/Q1137115,Gothenburg-Landvetter Airport,6759689,57.66,12.291111111111
http://www.wikidata.org/entity/Q20455825,Valencia Airport,6745231,39.489444444444,-0.48166666666667
http://www.wikidata.org/entity/Q1061330,Christchurch International Airport,6732730,-43.489444444444,172.53222222222
http://www.wikidata.org/entity/Q1433255,Sunan Shuofang International Airport,6683380,31.494444444444,120.42944444444
http://www.wikidata.org/entity/Q180464,Afonso Pena International Airport,6665944,-25.53167,-49.17611
